rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10008502-christmas_carol,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,4月4日,2009/11/5,"The story that Dickens wrote in 1838 remains timeless, and if it's supercharged here with Scrooge swooping the London streets as freely as Superman, well, once you let ghosts into a movie, there's room for anything."
m/10008502-christmas_carol,Roger Moore,TRUE,Orlando Sentinel,Fresh,3月5日,2009/11/5,"By Fezziwig, that story still works and tugs at the heart. It would even if each ghost's visit weren't scored with overly-suitable Christmas carols."
m/10008502-christmas_carol,Mark Dujsik,FALSE,Mark Reviews Movies,Fresh,4月4日,2009/11/5,"In spite of its holiday trappings, A Christmas Carol is an incredibly bleak look into the deepest and darkest human fears, but it is also a vibrant celebration of our better natures."
m/10008502-christmas_carol,Matt Pais,FALSE,Metromix.com,Rotten,2月5日,2009/11/5,"In this morality tale, which winds up playing like the advertisement for an amusement park ride, Scrooge is supposed to be afraid of the truth, not the ghosts."
m/10008502-christmas_carol,Thomas Leupp,FALSE,Hollywood.com,Fresh,3月5日,2009/11/5,A refreshing update of Dickens' timeless tale.
m/10008502-christmas_carol,Josh Bell,FALSE,Las Vegas Weekly,Rotten,2.5/5,2009/11/5,"The whole enterprise is just so empty and pointless, a bunch of bland technical wizardry that will be dated in five years."
m/10008502-christmas_carol,Dan Lybarger,FALSE,eFilmCritic.com,Rotten,2月5日,2009/11/6,"Writer-director Robert Zemeckis follows Charles Dickens' 1843 novella, A Christmas Carol, so closely that he even makes the same error the author made with the first edition of the book."
m/10008502-christmas_carol,Matt Brunson,FALSE,Creative Loafing,Rotten,1.5/4,2009/11/6,"You don't need glasses -- 3-D or otherwise -- to see that this holiday release is too diluted for adults, too frightening for children, and too tiresome for just about everybody."
m/10008502-christmas_carol,Steve Crum,FALSE,Video-Reviewmaster.com,Fresh,A-,2009/11/6,"Most of us know the beginning, middle, and uplifting end. However, the hook this time is a trifecta: 3-D, digital imagery, and Jim Carrey. That hook makes this 'Christmas Carol' worth seeing."
m/10008502-christmas_carol,Frederic and Mary Ann Brussat,FALSE,Spirituality & Practice,Rotten,0/5,2009/11/6,A garish and tedious animated interpretation of the Charles Dickens classic that has neither heart nor soul.
m/10008502-christmas_carol,Avi Offer,FALSE,NYC Movie Guru,Rotten,5月10日,2009/11/6,"Boasts dazzling CGI effects and important moral lessons, but it suffers from excessive style over substance while lacking the genuine, unadulturated warmth, emotional resonance and soul of the Dickens classic."
m/10008502-christmas_carol,Keith Cohen,FALSE,Entertainment Spectrum,Rotten,2月4日,2009/11/6,Scrooge's ultimate transformation to kindness and charity comes too late and is given little screen time. Carrey never gets a chance to be the funny comedian that has endeared him to his legion of fans.
m/10008502-christmas_carol,Vic Holtreman,FALSE,Screen Rant,Fresh,3月5日,2009/11/6,There are already so many great adaptions of the classic Dickens story %u2013 this one adds nothing but CGI and gimmicky 3D effects.
m/10008502-christmas_carol,Daniel M. Kimmel,FALSE,North Shore Movies,Rotten,2月5日,2009/11/6,Zemeckis seems unable to admit that the motion capture animation he's been using on The Polar Express and Beowulf is an artistic dead end.
m/10008502-christmas_carol,Kevin Carr,FALSE,7M Pictures,Fresh,3.5/5,2009/11/6,"exactly what I expected from Zemeckis and company. With the Dickens story as the foundation, it's perfect for the holiday season"
m/10008502-christmas_carol,Adam Tobias,FALSE,Watertown Daily Times,Fresh,4月5日,2009/11/6,"Yes, Zemeckis does throw in a few gratuitous moments where things are flying at your face, but he ends up using enough restraint to ensure the 3D doesn't overwhelm your senses or take away from Dickens' stirring story about greed and redemption."
m/10008502-christmas_carol,Christian Toto,FALSE,What Would Toto Watch?,Rotten,2月4日,2009/11/6,The only major change Disney's A Christmas Carol takes with the source material is draining the humanity right out of it.
m/10008502-christmas_carol,Dana Stevens,TRUE,Slate,Fresh,,2009/11/6,How they made it into this Disney adaptation unprettified is a Christmas miracle in itself.
m/10008502-christmas_carol,MaryAnn Johanson,FALSE,Flick Filosopher,Rotten,,2009/11/6,Zemeckis... appears to have given up making fantasies for grownups in favor of making theme-park attractions designed to do nothing more than shut the kiddies up for 90 minutes...
m/10008502-christmas_carol,Robert W. Butler,FALSE,Kansas City Star,Fresh,3月4日,2009/11/6,In the end you don't have to analyze it... that tear in your eye tells you it's working.
m/10008502-christmas_carol,Kevin Williamson,FALSE,Jam! Movies,Rotten,2.5/5,2009/11/6,"Too bad though, that for all the eye-popping spirits on screen, it lacks a soul."
m/10008502-christmas_carol,Tyler Hanley,FALSE,Palo Alto Weekly,Fresh,3月4日,2009/11/6,"Although Dickens has been translated time and time again, this animated adventure is no humbug."
m/10008502-christmas_carol,Peter Canavese,FALSE,Groucho Reviews,Rotten,2.5/4,2009/11/6,"Call me a Scrooge, but I'll pass on this synthetic version of that most humanistic of tales."
m/10008502-christmas_carol,Amy Biancolli,TRUE,San Francisco Chronicle,Fresh,3月4日,2009/11/6,Zemeckis' film preserves much of Dickens' original dialogue and detail while amplifying the utter ethereal strangeness of the ghosts.
m/10008502-christmas_carol,Rick Groen,TRUE,Globe and Mail,Fresh,3月4日,2009/11/6,There's a lot of dark magic in this Dickensian Yuletide.
m/10008502-christmas_carol,Tom Long,TRUE,Detroit News,Rotten,C,2009/11/6,Want the creeps for Christmas? Then check out the latest version of A Christmas Carol.
m/10008502-christmas_carol,Lisa Kennedy,TRUE,Denver Post,Fresh,3月4日,2009/11/6,Does this entertainment achieve a timelessness beyond its exquisite source material? Not even. Yet there's pleasure to be had and relief in feeling the filmmakers didn't Scrooge it up either.
m/10008502-christmas_carol,Randy Myers,FALSE,Contra Costa Times,Fresh,B-,2009/11/6,Disney's excessively hyped A Christmas Carol brings Dickensian details to such sumptuous life that you mostly forgive it for possessing a stop-motion soul.
m/10008502-christmas_carol,Mary F. Pols,TRUE,MSN Movies,Fresh,3.5/5,2009/11/6,"The movie may be yet another retelling of an iconic story, but visually it is often quite breathtaking."
m/10008502-christmas_carol,J. R. Jones,TRUE,Chicago Reader,Rotten,,2009/11/6,"Zemeckis captures all the story's terror, but its pathos has always been the real challenge, and it mostly eludes him."
m/10008502-christmas_carol,Kyle Smith,TRUE,New York Post,Rotten,2月4日,2009/11/6,"You don't identify with Scrooge at any point, nor is blatant fakery scary. Picture The Seventh Seal with sock puppets."
m/10008502-christmas_carol,A.O. Scott,TRUE,New York Times,Fresh,4月5日,2009/11/6,A branded piece of shiny seasonal entertainment.
m/10008502-christmas_carol,Kevin Lally,FALSE,Film Journal International,Fresh,,2009/11/6,"Robert Zemeckis turns the classic Dickens tale into a 3D performance-capture spectacle, abetted by the versatility of Jim Carrey as skinflint Scrooge and his ghostly visitors."
m/10008502-christmas_carol,Rob Vaux,FALSE,Mania.com,Fresh,B-,2009/11/6,Succeeds in delivering a respectful--if not always magical--interpretation of Dickens' famous tale.
m/10008502-christmas_carol,Bill Gibron,FALSE,Filmcritic.com,Fresh,3.5/5,2009/11/6,all science and little sentiment
m/10008502-christmas_carol,Todd Hertz,FALSE,Christianity Today,Rotten,2月4日,2009/11/6,It feels like Zemeckis wanted to make one movie (a socially relevant ghost story) and Disney wanted another (a Polar Express-type movie). It doesn't work.
m/10008502-christmas_carol,James Rocchi,FALSE,Redbox,Rotten,2.5/5,2009/11/6,"The good news about A Christmas Carol, then, is that Dickens' story -- the pure power of it, the grace and gentleness, the sensibility and sentiment of it -- cannot be drowned or destroyed no matter how many technicians and dollars are thrown at it."
m/10008502-christmas_carol,Derek Malcolm,TRUE,London Evening Standard,Fresh,3月5日,2009/11/6,A splendidly mounted and visually imaginative animated 3D version of the classic novel.
m/10008502-christmas_carol,Rebecca Murray,FALSE,About.com,Rotten,C,2009/11/6,"For the most part, Zemeckis delivers a faithful interpretation of Dickens' work in this PG-rated holiday tale. What he misses out on capturing is the spirit of Dickens' story."
m/10008502-christmas_carol,Todd Gilchrist,FALSE,Syfy Wire,Fresh,,2009/11/6,...a remarkable and effective adaptation of Charles Dickens' classic novel that manages to overcome the familiarity of its source material and become something more fulfilling.
m/10008502-christmas_carol,Willie Waffle,FALSE,WaffleMovies.com,Fresh,3.5/4,2009/11/6,"this is not the Scrooge McDuck or Mr. Magoo version of the classic Charles Dickens tale, this A Christmas Carol is the dark, challenging and frightening version of the story"
m/10008502-christmas_carol,Wally Hammond,TRUE,Time Out,Fresh,3月5日,2009/11/6,"Cinematographer Robert Presley and the design team provide many instances of graphical triumph, influenced by silent cinema."
m/10008502-christmas_carol,Kimberly Gadette,FALSE,Indie Movies Online,Rotten,4.5/10,2009/11/6,"As for this 'performance capture,' rife with characters sporting the annoying wandering eye, it might be time for an intervention, ghostly or not. You're a filmmaker, Mr. Z, not a puppeteer. Enough is enough."
m/10008502-christmas_carol,Stella Papamichael,FALSE,Film4,Rotten,2月5日,2009/11/6,This Hollywood adaptation is as glossy as Christmas wrapping paper and just as disposable.
m/10008502-christmas_carol,Wendy Ide,TRUE,Times (UK),Rotten,2月5日,2009/11/6,"A Christmas Carol should be as cosy and familiar as piping-hot tea and buttered, toasted crumpets, not a brain-battering sensory assault that feels like downing tequila shots on a rollercoaster."
m/10008502-christmas_carol,Peter Bradshaw,TRUE,Guardian,Rotten,2月5日,2009/11/6,"There is a weird lack of passion here, almost condescension, a sense that Scrooge's agonised moral journey into his past is potentially pretty dull, and so Zemeckis is always livening things up by whooshing the old miser excitingly through the night sky."
m/10008502-christmas_carol,Orlando Parfitt,FALSE,IGN Movies UK,Fresh,3月5日,2009/11/6,Zemeckis has succeeded is transforming a staid and over-familiar story into a rip-roaring and viscerally powerful special effects chase-movie.
m/10008502-christmas_carol,Simon Reynolds,FALSE,Digital Spy,Rotten,3月5日,2009/11/6,The whizzing pyrotechnics aren't quite enough to make this a Christmas classic.
m/10008502-christmas_carol,Charles Gant,FALSE,Heat Magazine,Fresh,3月5日,2009/11/6,"A Christmas Carol is certainly set to win the nation's attention. With all this hype, we'd hoped for something a bit more special."
m/10008502-christmas_carol,Russell Lewin,FALSE,SFX Magazine,Fresh,3月5日,2009/11/6,"It is an experience, being stunning to look at -- and you'll only get the full effect from seeing it on the big screen, rather than waiting for the DVD."
m/10008502-christmas_carol,Kevin McCarthy,FALSE,BDK Reviews,Fresh,3月5日,2009/11/6,Zemeckis brightens up the screen with beautiful visual effects but had trouble bringing anything new to this already amazing story that we have heard a million times before.
m/10008502-christmas_carol,Robert Levin,FALSE,Critic's Notebook,Rotten,2.5/4,2009/11/6,"Charles Dickens's reflective, universal story becomes fodder for a technological thrill ride starring a rough approximation of Jim Carrey."
m/10008502-christmas_carol,Tim Evans,FALSE,Sky Cinema,Fresh,4月5日,2009/11/6,Sometimes the richness of the visual banquet threatens to leave viewers with Christmas afternoon indigestion yet never stops you feeling hungry for more.
m/10008502-christmas_carol,Brandon Fibbs,FALSE,BrandonFibbs.com,Fresh,8月10日,2009/11/6,"In a very real sense, this version of A Christmas Carol is the most faithful to Charles Dickens' original text ever filmed."
m/10008502-christmas_carol,Mike Scott,FALSE,Times-Picayune,Fresh,3.5/4,2009/11/6,"A strikingly animated and thoroughly magical 3-D adaptation... that, counter to so many other versions, beautifully captures the darkly intense vibe of Dickens' ghost story."
m/10008502-christmas_carol,Michael O'Sullivan,TRUE,Washington Post,Rotten,2月4日,2009/11/6,It's a heartwarmer that doesn't have much of a heart itself.
m/10008502-christmas_carol,Christopher Tookey,FALSE,Daily Mail (UK),Fresh,3月5日,2009/11/6,"If you want an entertaining period piece, you could do a lot worse than attend Robert Zemeckis' A Christmas Carol."
m/10008502-christmas_carol,Randy Myers,TRUE,San Jose Mercury News,Fresh,,2009/11/6,Disney's excessively hyped A Christmas Carol revels so richly in bringing the Dickensian details to sumptuous life that you wind up forgiving it for possessing a stop-motion soul.
m/10008502-christmas_carol,David Edwards,FALSE,Daily Mirror (UK),Fresh,5月5日,2009/11/6,A near-perfect blend of looks and heart.
m/10008502-christmas_carol,Sean O'Connell,FALSE,Charlotte Weekly,Rotten,1.5/4,2009/11/6,A technically proficient but disturbing adaptation (that) adopts a surprisingly macabre tone.
m/10008502-christmas_carol,Peter Howell,TRUE,Toronto Star,Rotten,2.5/4,2009/11/6,It's like taking a Christmas wreath and dipping it in wax or laminating a Christmas card in plastic. Zemeckis risks creating another Yule ghoul: the Ghost of Christmas Without Soul.
